date,time,seconds,rr
12/4/2012,5:41:48 PM,36610.746,1.029
12/4/2012,5:41:49 PM,36611.801,1.055
12/4/2012,5:41:50 PM,36612.85,1.049
12/4/2012,5:41:51 PM,36613.839,0.989
12/4/2012,5:41:52 PM,36614.851,1.012
12/4/2012,5:41:53 PM,36615.81,0.959
12/4/2012,5:41:54 PM,36616.741,0.931
12/4/2012,5:41:55 PM,36617.668,0.927
12/4/2012,5:41:56 PM,36618.566,0.898
12/4/2012,5:41:56 PM,36619.493,0.927
12/4/2012,5:41:57 PM,36620.442,0.949
12/4/2012,5:41:58 PM,36621.384,0.942
12/4/2012,5:41:59 PM,36622.383,0.999
12/4/2012,5:42:00 PM,36623.399,1.016
12/4/2012,5:42:01 PM,36624.366,0.967
12/4/2012,5:42:02 PM,36625.402,1.036
12/4/2012,5:42:03 PM,36626.43,1.028
12/4/2012,5:42:04 PM,36627.476,1.046
12/4/2012,5:42:06 PM,36628.554,1.078
12/4/2012,5:42:07 PM,36629.596,1.042
12/4/2012,5:42:08 PM,36630.686,1.09
12/4/2012,5:42:09 PM,36631.732,1.046
12/4/2012,5:42:10 PM,36632.725,0.993
12/4/2012,5:42:11 PM,36633.715,0.99
12/4/2012,5:42:12 PM,36634.665,0.95
12/4/2012,5:42:13 PM,36635.581,0.916
12/4/2012,5:42:13 PM,36636.491,0.91
12/4/2012,5:42:14 PM,36637.381,0.89
12/4/2012,5:42:15 PM,36638.228,0.847
12/4/2012,5:42:16 PM,36639.093,0.865
12/4/2012,5:42:17 PM,36639.954,0.861
12/4/2012,5:42:18 PM,36640.774,0.82
12/4/2012,5:42:19 PM,36641.598,0.824
12/4/2012,5:42:19 PM,36642.411,0.813
12/4/2012,5:42:20 PM,36643.216,0.805
12/4/2012,5:42:21 PM,36644.001,0.785
12/4/2012,5:42:22 PM,36644.774,0.773
12/4/2012,5:42:23 PM,36645.517,0.743
12/4/2012,5:42:23 PM,36646.278,0.761
12/4/2012,5:42:24 PM,36647.04,0.762
12/4/2012,5:42:25 PM,36647.817,0.777
12/4/2012,5:42:26 PM,36648.582,0.765
12/4/2012,5:42:26 PM,36649.383,0.801
12/4/2012,5:42:27 PM,36650.191,0.808
12/4/2012,5:42:28 PM,36651.025,0.834
12/4/2012,5:42:29 PM,36651.857,0.832
12/4/2012,5:42:30 PM,36652.691,0.834
12/4/2012,5:42:31 PM,36653.501,0.81
12/4/2012,5:42:31 PM,36654.303,0.802
12/4/2012,5:42:32 PM,36655.11,0.807
12/4/2012,5:42:33 PM,36655.894,0.784
12/4/2012,5:42:34 PM,36656.661,0.767
12/4/2012,5:42:34 PM,36657.442,0.781
12/4/2012,5:42:35 PM,36658.216,0.774
12/4/2012,5:42:36 PM,36658.976,0.76
12/4/2012,5:42:37 PM,36659.739,0.763
12/4/2012,5:42:38 PM,36660.508,0.769
12/4/2012,5:42:38 PM,36661.32,0.812
12/4/2012,5:42:39 PM,36662.176,0.856
12/4/2012,5:42:40 PM,36663.022,0.846
12/4/2012,5:42:41 PM,36663.892,0.87
12/4/2012,5:42:42 PM,36664.746,0.854
12/4/2012,5:42:43 PM,36665.577,0.831
12/4/2012,5:42:43 PM,36666.388,0.811
12/4/2012,5:42:44 PM,36667.189,0.801
12/4/2012,5:42:45 PM,36667.98,0.791
12/4/2012,5:42:46 PM,36668.772,0.792
12/4/2012,5:42:47 PM,36669.566,0.794
12/4/2012,5:42:47 PM,36670.348,0.782
12/4/2012,5:42:48 PM,36671.137,0.789
12/4/2012,5:42:49 PM,36671.96,0.823
12/4/2012,5:42:50 PM,36672.8,0.84
12/4/2012,5:42:51 PM,36673.64,0.84
12/4/2012,5:42:52 PM,36674.505,0.865
12/4/2012,5:42:52 PM,36675.369,0.864
12/4/2012,5:42:53 PM,36676.199,0.83
12/4/2012,5:42:54 PM,36677.01,0.811
12/4/2012,5:42:55 PM,36677.823,0.813
12/4/2012,5:42:56 PM,36678.664,0.841
12/4/2012,5:42:57 PM,36679.521,0.857
12/4/2012,5:42:57 PM,36680.345,0.824
12/4/2012,5:42:58 PM,36681.165,0.82
12/4/2012,5:42:59 PM,36682.037,0.872
12/4/2012,5:43:00 PM,36682.953,0.916
12/4/2012,5:43:01 PM,36683.898,0.945
12/4/2012,5:43:02 PM,36684.745,0.847
12/4/2012,5:43:03 PM,36685.638,0.893
12/4/2012,5:43:04 PM,36686.505,0.867
12/4/2012,5:43:04 PM,36687.341,0.836
12/4/2012,5:43:05 PM,36688.187,0.846
12/4/2012,5:43:06 PM,36688.992,0.805
12/4/2012,5:43:07 PM,36689.788,0.796
12/4/2012,5:43:08 PM,36690.57,0.782
12/4/2012,5:43:08 PM,36691.314,0.744
12/4/2012,5:43:09 PM,36692.063,0.749
12/4/2012,5:43:10 PM,36692.79,0.727
12/4/2012,5:43:11 PM,36693.51,0.72
12/4/2012,5:43:11 PM,36694.222,0.712
12/4/2012,5:43:12 PM,36694.931,0.709
12/4/2012,5:43:13 PM,36695.632,0.701
12/4/2012,5:43:13 PM,36696.345,0.713
12/4/2012,5:43:14 PM,36697.073,0.728
12/4/2012,5:43:15 PM,36697.812,0.739
12/4/2012,5:43:16 PM,36698.538,0.726
12/4/2012,5:43:16 PM,36699.305,0.767
12/4/2012,5:43:17 PM,36700.097,0.792
12/4/2012,5:43:18 PM,36700.884,0.787
12/4/2012,5:43:19 PM,36701.661,0.777
12/4/2012,5:43:19 PM,36702.404,0.743
12/4/2012,5:43:20 PM,36703.135,0.731
12/4/2012,5:43:21 PM,36703.881,0.746
12/4/2012,5:43:22 PM,36704.627,0.746
12/4/2012,5:43:22 PM,36705.378,0.751
12/4/2012,5:43:23 PM,36706.132,0.754
12/4/2012,5:43:24 PM,36706.858,0.726
12/4/2012,5:43:25 PM,36707.597,0.739
12/4/2012,5:43:25 PM,36708.333,0.736
12/4/2012,5:43:26 PM,36709.059,0.726
12/4/2012,5:43:27 PM,36709.779,0.72
12/4/2012,5:43:28 PM,36710.503,0.724
12/4/2012,5:43:28 PM,36711.227,0.724
12/4/2012,5:43:29 PM,36711.957,0.73
12/4/2012,5:43:30 PM,36712.716,0.759
12/4/2012,5:43:30 PM,36713.498,0.782
12/4/2012,5:43:31 PM,36714.291,0.793
12/4/2012,5:43:32 PM,36715.106,0.815
12/4/2012,5:43:33 PM,36715.946,0.84
12/4/2012,5:43:34 PM,36716.768,0.822
12/4/2012,5:43:35 PM,36717.574,0.806
12/4/2012,5:43:35 PM,36718.365,0.791
12/4/2012,5:43:36 PM,36719.157,0.792
12/4/2012,5:43:37 PM,36719.941,0.784
12/4/2012,5:43:38 PM,36720.71,0.769
12/4/2012,5:43:38 PM,36721.482,0.772
12/4/2012,5:43:39 PM,36722.247,0.765
12/4/2012,5:43:40 PM,36723.017,0.77
12/4/2012,5:43:41 PM,36723.804,0.787
12/4/2012,5:43:42 PM,36724.598,0.794
12/4/2012,5:43:42 PM,36725.395,0.797
12/4/2012,5:43:43 PM,36726.174,0.779
12/4/2012,5:43:44 PM,36726.971,0.797
12/4/2012,5:43:45 PM,36727.776,0.805
12/4/2012,5:43:46 PM,36728.588,0.812
12/4/2012,5:43:46 PM,36729.403,0.815
12/4/2012,5:43:47 PM,36730.221,0.818
12/4/2012,5:43:48 PM,36731.015,0.794
12/4/2012,5:43:49 PM,36731.825,0.81
12/4/2012,5:43:50 PM,36732.627,0.802
12/4/2012,5:43:50 PM,36733.438,0.811
12/4/2012,5:43:51 PM,36734.27,0.832
12/4/2012,5:43:52 PM,36735.135,0.865
12/4/2012,5:43:53 PM,36736.032,0.897
12/4/2012,5:43:54 PM,36737.097,1.065
12/4/2012,5:43:55 PM,36738.172,1.075
12/4/2012,5:43:56 PM,36739.171,0.999
12/4/2012,5:43:57 PM,36740.138,0.967
12/4/2012,5:43:58 PM,36741.106,0.968
12/4/2012,5:43:59 PM,36742.02,0.914
12/4/2012,5:44:00 PM,36742.932,0.912
12/4/2012,5:44:01 PM,36743.829,0.897
12/4/2012,5:44:02 PM,36744.715,0.886
12/4/2012,5:44:03 PM,36745.549,0.834
12/4/2012,5:44:03 PM,36746.37,0.821
12/4/2012,5:44:04 PM,36747.188,0.818
12/4/2012,5:44:05 PM,36748.003,0.815
12/4/2012,5:44:07 PM,36749.61,1.607
12/4/2012,5:44:07 PM,36750.403,0.793
12/4/2012,5:44:08 PM,36751.198,0.795
12/4/2012,5:44:09 PM,36751.988,0.79
12/4/2012,5:44:10 PM,36752.769,0.781
12/4/2012,5:44:11 PM,36753.541,0.772
12/4/2012,5:44:11 PM,36754.305,0.764
12/4/2012,5:44:12 PM,36755.061,0.756
12/4/2012,5:44:13 PM,36755.822,0.761
12/4/2012,5:44:14 PM,36756.604,0.782
12/4/2012,5:44:14 PM,36757.374,0.77
12/4/2012,5:44:15 PM,36758.138,0.764
12/4/2012,5:44:16 PM,36758.899,0.761
12/4/2012,5:44:17 PM,36759.67,0.771
12/4/2012,5:44:17 PM,36760.48,0.81
12/4/2012,5:44:18 PM,36761.328,0.848
12/4/2012,5:44:19 PM,36762.379,1.051
12/4/2012,5:44:20 PM,36763.436,1.057
12/4/2012,5:44:22 PM,36764.576,1.14
12/4/2012,5:44:23 PM,36765.716,1.14
12/4/2012,5:44:24 PM,36766.808,1.092
12/4/2012,5:44:25 PM,36767.849,1.041
12/4/2012,5:44:26 PM,36768.791,0.942
12/4/2012,5:44:27 PM,36769.681,0.89
12/4/2012,5:44:28 PM,36770.577,0.896
12/4/2012,5:44:28 PM,36771.5,0.923
12/4/2012,5:44:29 PM,36772.376,0.876
12/4/2012,5:44:30 PM,36773.318,0.942
12/4/2012,5:44:31 PM,36774.336,1.018
12/4/2012,5:44:32 PM,36775.464,1.128
12/4/2012,5:44:34 PM,36776.625,1.161
12/4/2012,5:44:35 PM,36777.804,1.179
12/4/2012,5:44:36 PM,36778.986,1.182
12/4/2012,5:44:37 PM,36780.212,1.226
12/4/2012,5:44:38 PM,36781.444,1.232
12/4/2012,5:44:40 PM,36782.641,1.197
12/4/2012,5:44:41 PM,36783.869,1.228
12/4/2012,5:44:42 PM,36785.134,1.265
12/4/2012,5:44:43 PM,36786.36,1.226
12/4/2012,5:44:45 PM,36787.574,1.214
12/4/2012,5:44:46 PM,36788.83,1.256
12/4/2012,5:44:47 PM,36790.065,1.235
12/4/2012,5:44:48 PM,36791.277,1.212
12/4/2012,5:44:50 PM,36792.531,1.254
12/4/2012,5:44:51 PM,36793.693,1.162
12/4/2012,5:44:52 PM,36794.862,1.169
12/4/2012,5:44:53 PM,36795.982,1.12
12/4/2012,5:44:54 PM,36797.078,1.096
12/4/2012,5:44:55 PM,36798.181,1.103
12/4/2012,5:44:56 PM,36799.27,1.089
12/4/2012,5:44:57 PM,36800.392,1.122
12/4/2012,5:44:58 PM,36801.494,1.102
12/4/2012,5:45:00 PM,36802.662,1.168
12/4/2012,5:45:01 PM,36803.82,1.158
12/4/2012,5:45:02 PM,36805.013,1.193
12/4/2012,5:45:03 PM,36806.199,1.186
12/4/2012,5:45:04 PM,36807.321,1.122
12/4/2012,5:45:05 PM,36808.469,1.148
12/4/2012,5:45:07 PM,36809.616,1.147
12/4/2012,5:45:08 PM,36810.733,1.117
12/4/2012,5:45:09 PM,36811.835,1.102
12/4/2012,5:45:10 PM,36812.883,1.048
12/4/2012,5:45:11 PM,36813.969,1.086
12/4/2012,5:45:12 PM,36814.989,1.02
12/4/2012,5:45:13 PM,36815.929,0.94
12/4/2012,5:45:14 PM,36816.821,0.892
12/4/2012,5:45:15 PM,36817.656,0.835
12/4/2012,5:45:15 PM,36818.498,0.842
12/4/2012,5:45:16 PM,36819.383,0.885
12/4/2012,5:45:17 PM,36820.285,0.902
12/4/2012,5:45:18 PM,36821.169,0.884
12/4/2012,5:45:19 PM,36822.09,0.921
12/4/2012,5:45:20 PM,36822.954,0.864
12/4/2012,5:45:21 PM,36823.861,0.907
12/4/2012,5:45:22 PM,36824.733,0.872
12/4/2012,5:45:23 PM,36825.682,0.949
12/4/2012,5:45:24 PM,36826.69,1.008
12/4/2012,5:45:25 PM,36827.677,0.987
12/4/2012,5:45:26 PM,36828.713,1.036
12/4/2012,5:45:27 PM,36829.767,1.054
12/4/2012,5:45:28 PM,36830.722,0.955
12/4/2012,5:45:29 PM,36831.647,0.925
12/4/2012,5:45:30 PM,36832.555,0.908
12/4/2012,5:45:30 PM,36833.436,0.881
12/4/2012,5:45:31 PM,36834.259,0.823
12/4/2012,5:45:32 PM,36835.107,0.848
12/4/2012,5:45:33 PM,36836.002,0.895
12/4/2012,5:45:34 PM,36836.947,0.945
12/4/2012,5:45:35 PM,36837.888,0.941
12/4/2012,5:45:36 PM,36838.912,1.024
12/4/2012,5:45:37 PM,36839.915,1.003
12/4/2012,5:45:38 PM,36840.871,0.956
12/4/2012,5:45:39 PM,36841.832,0.961
12/4/2012,5:45:40 PM,36842.762,0.93
12/4/2012,5:45:41 PM,36843.643,0.881
12/4/2012,5:45:42 PM,36844.544,0.901
12/4/2012,5:45:42 PM,36845.449,0.905
12/4/2012,5:45:43 PM,36846.341,0.892
12/4/2012,5:45:44 PM,36847.266,0.925
12/4/2012,5:45:45 PM,36848.164,0.898
12/4/2012,5:45:46 PM,36849.042,0.878
12/4/2012,5:45:47 PM,36849.961,0.919
12/4/2012,5:45:48 PM,36850.838,0.877
12/4/2012,5:45:49 PM,36851.743,0.905
12/4/2012,5:45:50 PM,36852.645,0.902
12/4/2012,5:45:51 PM,36853.509,0.864
12/4/2012,5:45:51 PM,36854.403,0.894
12/4/2012,5:45:52 PM,36855.285,0.882
12/4/2012,5:45:53 PM,36856.207,0.922
12/4/2012,5:45:54 PM,36857.171,0.964
12/4/2012,5:45:55 PM,36858.12,0.949
12/4/2012,5:45:56 PM,36859.106,0.986
12/4/2012,5:45:57 PM,36860.159,1.053
12/4/2012,5:45:58 PM,36861.254,1.095
12/4/2012,5:45:59 PM,36862.286,1.032
12/4/2012,5:46:00 PM,36863.271,0.985
12/4/2012,5:46:01 PM,36864.229,0.958
12/4/2012,5:46:02 PM,36865.094,0.865
12/4/2012,5:46:03 PM,36865.96,0.866
12/4/2012,5:46:04 PM,36866.807,0.847
12/4/2012,5:46:05 PM,36867.634,0.827
12/4/2012,5:46:05 PM,36868.43,0.796
12/4/2012,5:46:06 PM,36869.233,0.803
12/4/2012,5:46:07 PM,36870.039,0.806
12/4/2012,5:46:08 PM,36870.879,0.84
12/4/2012,5:46:09 PM,36871.795,0.916
12/4/2012,5:46:10 PM,36872.728,0.933
12/4/2012,5:46:11 PM,36873.703,0.975
12/4/2012,5:46:12 PM,36874.709,1.006
12/4/2012,5:46:13 PM,36875.644,0.935
12/4/2012,5:46:14 PM,36876.607,0.963
12/4/2012,5:46:15 PM,36877.577,0.97
12/4/2012,5:46:16 PM,36878.565,0.988
12/4/2012,5:46:17 PM,36879.508,0.943
12/4/2012,5:46:18 PM,36880.503,0.995
12/4/2012,5:46:19 PM,36881.549,1.046
12/4/2012,5:46:20 PM,36882.568,1.019
12/4/2012,5:46:21 PM,36883.572,1.004
12/4/2012,5:46:22 PM,36884.55,0.978
12/4/2012,5:46:22 PM,36885.457,0.907
12/4/2012,5:46:23 PM,36886.369,0.912
12/4/2012,5:46:24 PM,36887.299,0.93
12/4/2012,5:46:25 PM,36888.215,0.916
12/4/2012,5:46:26 PM,36889.193,0.978
12/4/2012,5:46:27 PM,36890.137,0.944
12/4/2012,5:46:28 PM,36891.084,0.947
12/4/2012,5:46:29 PM,36892.057,0.973
12/4/2012,5:46:30 PM,36892.969,0.912
12/4/2012,5:46:31 PM,36893.897,0.928
12/4/2012,5:46:32 PM,36894.829,0.932
12/4/2012,5:46:33 PM,36895.745,0.916
12/4/2012,5:46:34 PM,36896.693,0.948
12/4/2012,5:46:35 PM,36897.585,0.892
12/4/2012,5:46:36 PM,36898.519,0.934
12/4/2012,5:46:36 PM,36899.441,0.922
12/4/2012,5:46:37 PM,36900.292,0.851
12/4/2012,5:46:38 PM,36901.204,0.912
12/4/2012,5:46:39 PM,36902.147,0.943
12/4/2012,5:46:40 PM,36903.049,0.902
12/4/2012,5:46:41 PM,36903.976,0.927
12/4/2012,5:46:42 PM,36904.912,0.936
12/4/2012,5:46:43 PM,36905.808,0.896
12/4/2012,5:46:44 PM,36906.725,0.917
12/4/2012,5:46:45 PM,36907.609,0.884
12/4/2012,5:46:45 PM,36908.457,0.848
12/4/2012,5:46:46 PM,36909.308,0.851
12/4/2012,5:46:47 PM,36910.163,0.855
12/4/2012,5:46:48 PM,36911.006,0.843
12/4/2012,5:46:49 PM,36911.84,0.834
12/4/2012,5:46:50 PM,36912.698,0.858
12/4/2012,5:46:51 PM,36913.522,0.824
12/4/2012,5:46:51 PM,36914.315,0.793
12/4/2012,5:46:52 PM,36915.134,0.819
12/4/2012,5:46:53 PM,36915.944,0.81
12/4/2012,5:46:54 PM,36916.736,0.792
12/4/2012,5:46:55 PM,36917.551,0.815
12/4/2012,5:46:55 PM,36918.382,0.831
12/4/2012,5:46:56 PM,36919.192,0.81
12/4/2012,5:46:57 PM,36919.967,0.775
12/4/2012,5:46:58 PM,36920.766,0.799
12/4/2012,5:46:59 PM,36921.553,0.787
12/4/2012,5:46:59 PM,36922.481,0.928
12/4/2012,5:47:01 PM,36923.533,1.052
12/4/2012,5:47:02 PM,36924.529,0.996
12/4/2012,5:47:03 PM,36925.516,0.987
12/4/2012,5:47:04 PM,36926.536,1.02
12/4/2012,5:47:05 PM,36927.553,1.017
12/4/2012,5:47:06 PM,36928.536,0.983
12/4/2012,5:47:06 PM,36929.473,0.937
12/4/2012,5:47:07 PM,36930.405,0.932
12/4/2012,5:47:08 PM,36931.323,0.918
12/4/2012,5:47:09 PM,36932.2,0.877
12/4/2012,5:47:10 PM,36933.03,0.83
12/4/2012,5:47:11 PM,36933.846,0.816
12/4/2012,5:47:12 PM,36934.649,0.803
12/4/2012,5:47:12 PM,36935.439,0.79
12/4/2012,5:47:13 PM,36936.203,0.764
12/4/2012,5:47:14 PM,36936.948,0.745
12/4/2012,5:47:15 PM,36937.69,0.742
12/4/2012,5:47:15 PM,36938.427,0.737
12/4/2012,5:47:16 PM,36939.166,0.739
12/4/2012,5:47:17 PM,36939.898,0.732
12/4/2012,5:47:18 PM,36940.633,0.735
12/4/2012,5:47:18 PM,36941.39,0.757
12/4/2012,5:47:19 PM,36942.127,0.737
12/4/2012,5:47:20 PM,36942.849,0.722
12/4/2012,5:47:21 PM,36943.575,0.726
12/4/2012,5:47:21 PM,36944.299,0.724
12/4/2012,5:47:22 PM,36945.023,0.724
12/4/2012,5:47:23 PM,36945.734,0.711
12/4/2012,5:47:23 PM,36946.461,0.727
12/4/2012,5:47:24 PM,36947.192,0.731
12/4/2012,5:47:25 PM,36947.914,0.722
12/4/2012,5:47:26 PM,36948.632,0.718
12/4/2012,5:47:26 PM,36949.35,0.718
12/4/2012,5:47:27 PM,36950.073,0.723
12/4/2012,5:47:28 PM,36950.782,0.709
12/4/2012,5:47:28 PM,36951.485,0.703
12/4/2012,5:47:29 PM,36952.197,0.712
12/4/2012,5:47:30 PM,36952.908,0.711
12/4/2012,5:47:31 PM,36953.61,0.702
12/4/2012,5:47:31 PM,36954.307,0.697
12/4/2012,5:47:32 PM,36955.006,0.699
12/4/2012,5:47:33 PM,36955.726,0.72
12/4/2012,5:47:33 PM,36956.442,0.716
12/4/2012,5:47:34 PM,36957.171,0.729
12/4/2012,5:47:35 PM,36957.923,0.752
12/4/2012,5:47:36 PM,36958.713,0.79
12/4/2012,5:47:36 PM,36959.476,0.763
12/4/2012,5:47:37 PM,36960.254,0.778
12/4/2012,5:47:38 PM,36961.027,0.773
12/4/2012,5:47:39 PM,36961.787,0.76
12/4/2012,5:47:40 PM,36962.543,0.756
12/4/2012,5:47:40 PM,36963.314,0.771
12/4/2012,5:47:41 PM,36964.062,0.748
12/4/2012,5:47:42 PM,36964.795,0.733
12/4/2012,5:47:43 PM,36965.537,0.742
12/4/2012,5:47:43 PM,36966.266,0.729
12/4/2012,5:47:44 PM,36966.988,0.722
12/4/2012,5:47:45 PM,36967.723,0.735
12/4/2012,5:47:45 PM,36968.459,0.736
12/4/2012,5:47:46 PM,36969.193,0.734
12/4/2012,5:47:47 PM,36969.926,0.733
12/4/2012,5:47:48 PM,36970.67,0.744
12/4/2012,5:47:48 PM,36971.426,0.756
12/4/2012,5:47:49 PM,36972.156,0.73
12/4/2012,5:47:50 PM,36972.908,0.752
12/4/2012,5:47:51 PM,36973.667,0.759
12/4/2012,5:47:51 PM,36974.393,0.726
12/4/2012,5:47:52 PM,36975.134,0.741
12/4/2012,5:47:53 PM,36975.883,0.749
12/4/2012,5:47:54 PM,36976.619,0.736
12/4/2012,5:47:54 PM,36977.338,0.719
12/4/2012,5:47:55 PM,36978.067,0.729
12/4/2012,5:47:56 PM,36978.795,0.728
12/4/2012,5:47:57 PM,36979.506,0.711
12/4/2012,5:47:57 PM,36980.23,0.724
12/4/2012,5:47:58 PM,36980.961,0.731
12/4/2012,5:47:59 PM,36981.681,0.72
12/4/2012,5:47:59 PM,36982.4,0.719
12/4/2012,5:48:00 PM,36983.132,0.732
12/4/2012,5:48:01 PM,36983.846,0.714
12/4/2012,5:48:02 PM,36984.562,0.716
12/4/2012,5:48:02 PM,36985.265,0.703
12/4/2012,5:48:03 PM,36985.957,0.692
12/4/2012,5:48:04 PM,36986.633,0.676
12/4/2012,5:48:04 PM,36987.314,0.681
12/4/2012,5:48:05 PM,36988.001,0.687
12/4/2012,5:48:06 PM,36988.683,0.682
12/4/2012,5:48:06 PM,36989.368,0.685
12/4/2012,5:48:07 PM,36990.04,0.672
12/4/2012,5:48:08 PM,36990.722,0.682
12/4/2012,5:48:08 PM,36991.411,0.689
12/4/2012,5:48:09 PM,36992.102,0.691
12/4/2012,5:48:10 PM,36992.777,0.675
12/4/2012,5:48:11 PM,36993.535,0.758
12/4/2012,5:48:11 PM,36994.161,0.626
12/4/2012,5:48:12 PM,36994.848,0.687
12/4/2012,5:48:13 PM,36995.567,0.719
12/4/2012,5:48:13 PM,36996.276,0.709
12/4/2012,5:48:14 PM,36996.975,0.699
12/4/2012,5:48:15 PM,36997.695,0.72
12/4/2012,5:48:15 PM,36998.414,0.719
12/4/2012,5:48:16 PM,36999.095,0.681
12/4/2012,5:48:17 PM,36999.782,0.687
12/4/2012,5:48:17 PM,37000.47,0.688
12/4/2012,5:48:18 PM,37001.138,0.668
12/4/2012,5:48:19 PM,37001.816,0.678
12/4/2012,5:48:19 PM,37002.489,0.673
12/4/2012,5:48:20 PM,37003.146,0.657
12/4/2012,5:48:21 PM,37003.819,0.673
12/4/2012,5:48:21 PM,37004.481,0.662
12/4/2012,5:48:22 PM,37005.144,0.663
12/4/2012,5:48:23 PM,37005.789,0.645
12/4/2012,5:48:23 PM,37006.447,0.658
12/4/2012,5:48:24 PM,37007.085,0.638
12/4/2012,5:48:25 PM,37007.726,0.641
12/4/2012,5:48:25 PM,37008.362,0.636
12/4/2012,5:48:26 PM,37008.995,0.633
12/4/2012,5:48:27 PM,37009.622,0.627
12/4/2012,5:48:27 PM,37010.25,0.628
12/4/2012,5:48:28 PM,37010.872,0.622
12/4/2012,5:48:28 PM,37011.492,0.62
12/4/2012,5:48:29 PM,37012.105,0.613
12/4/2012,5:48:30 PM,37012.719,0.614
12/4/2012,5:48:30 PM,37013.337,0.618
12/4/2012,5:48:31 PM,37013.953,0.616
12/4/2012,5:48:32 PM,37014.565,0.612
12/4/2012,5:48:32 PM,37015.182,0.617
12/4/2012,5:48:33 PM,37015.794,0.612
12/4/2012,5:48:33 PM,37016.41,0.616
12/4/2012,5:48:34 PM,37017.033,0.623
12/4/2012,5:48:35 PM,37017.662,0.629
12/4/2012,5:48:35 PM,37018.285,0.623
12/4/2012,5:48:36 PM,37018.927,0.642
12/4/2012,5:48:37 PM,37019.575,0.648
12/4/2012,5:48:37 PM,37020.211,0.636
12/4/2012,5:48:38 PM,37020.869,0.658
12/4/2012,5:48:39 PM,37021.527,0.658
12/4/2012,5:48:39 PM,37022.172,0.645
12/4/2012,5:48:40 PM,37022.835,0.663
12/4/2012,5:48:40 PM,37023.495,0.66
12/4/2012,5:48:41 PM,37024.144,0.649
12/4/2012,5:48:42 PM,37024.812,0.668
12/4/2012,5:48:42 PM,37025.476,0.664
12/4/2012,5:48:43 PM,37026.137,0.661
12/4/2012,5:48:44 PM,37026.812,0.675
12/4/2012,5:48:44 PM,37027.478,0.666
12/4/2012,5:48:45 PM,37028.14,0.662
12/4/2012,5:48:46 PM,37028.807,0.667
12/4/2012,5:48:46 PM,37029.48,0.673
12/4/2012,5:48:47 PM,37030.138,0.658
12/4/2012,5:48:48 PM,37030.822,0.684
12/4/2012,5:48:49 PM,37031.513,0.691
12/4/2012,5:48:49 PM,37032.181,0.668
12/4/2012,5:48:50 PM,37032.889,0.708
12/4/2012,5:48:51 PM,37033.608,0.719
12/4/2012,5:48:51 PM,37034.321,0.713
12/4/2012,5:48:52 PM,37035.009,0.688
12/4/2012,5:48:53 PM,37035.712,0.703
12/4/2012,5:48:53 PM,37036.41,0.698
12/4/2012,5:48:54 PM,37037.084,0.674
12/4/2012,5:48:55 PM,37037.783,0.699
12/4/2012,5:48:55 PM,37038.484,0.701
12/4/2012,5:48:56 PM,37039.182,0.698
12/4/2012,5:48:57 PM,37039.891,0.709
12/4/2012,5:48:58 PM,37040.592,0.701
12/4/2012,5:48:58 PM,37041.278,0.686
12/4/2012,5:48:59 PM,37041.97,0.692
12/4/2012,5:49:00 PM,37042.652,0.682
12/4/2012,5:49:00 PM,37043.317,0.665
12/4/2012,5:49:01 PM,37044.005,0.688
12/4/2012,5:49:02 PM,37044.691,0.686
12/4/2012,5:49:02 PM,37045.383,0.692
12/4/2012,5:49:03 PM,37046.093,0.71
12/4/2012,5:49:04 PM,37046.83,0.737
12/4/2012,5:49:05 PM,37047.638,0.808
12/4/2012,5:49:05 PM,37048.453,0.815
12/4/2012,5:49:06 PM,37049.262,0.809
12/4/2012,5:49:07 PM,37050.117,0.855
12/4/2012,5:49:08 PM,37050.965,0.848
12/4/2012,5:49:09 PM,37051.788,0.823
12/4/2012,5:49:10 PM,37052.564,0.776
12/4/2012,5:49:10 PM,37053.341,0.777
12/4/2012,5:49:11 PM,37054.087,0.746
12/4/2012,5:49:12 PM,37054.845,0.758
12/4/2012,5:49:13 PM,37055.591,0.746
12/4/2012,5:49:13 PM,37056.311,0.72
12/4/2012,5:49:14 PM,37057.018,0.707
12/4/2012,5:49:15 PM,37057.729,0.711
12/4/2012,5:49:15 PM,37058.435,0.706
12/4/2012,5:49:16 PM,37059.125,0.69
12/4/2012,5:49:17 PM,37059.849,0.724
12/4/2012,5:49:18 PM,37060.609,0.76
12/4/2012,5:49:18 PM,37061.372,0.763
12/4/2012,5:49:19 PM,37062.164,0.792
12/4/2012,5:49:20 PM,37062.998,0.834
12/4/2012,5:49:21 PM,37063.816,0.818
12/4/2012,5:49:22 PM,37064.707,0.891
12/4/2012,5:49:23 PM,37065.549,0.842
12/4/2012,5:49:23 PM,37066.382,0.833
12/4/2012,5:49:24 PM,37067.227,0.845
12/4/2012,5:49:25 PM,37068.023,0.796
12/4/2012,5:49:26 PM,37068.823,0.8
12/4/2012,5:49:27 PM,37069.614,0.791
12/4/2012,5:49:27 PM,37070.379,0.765
12/4/2012,5:49:28 PM,37071.156,0.777
12/4/2012,5:49:29 PM,37071.928,0.772
12/4/2012,5:49:30 PM,37072.676,0.748
12/4/2012,5:49:30 PM,37073.436,0.76
12/4/2012,5:49:31 PM,37074.21,0.774
12/4/2012,5:49:32 PM,37074.975,0.765
12/4/2012,5:49:33 PM,37075.789,0.814
12/4/2012,5:49:34 PM,37076.66,0.871
