Date,Time,Seconds,Delta,,
30/11/2021,3:15:55 PM,23281.318,1.188,,
30/11/2021,3:15:56 PM,23282.545,1.227,,
30/11/2021,3:15:57 PM,23283.77,1.225,,
30/11/2021,3:15:58 PM,23284.928,1.158,,
30/11/2021,3:16:00 PM,23286.145,1.217,,
30/11/2021,3:16:01 PM,23287.395,1.25,,
30/11/2021,3:16:02 PM,23288.615,1.22,,
30/11/2021,3:16:03 PM,23289.887,1.272,,
30/11/2021,3:16:05 PM,23291.26,1.373,,
30/11/2021,3:16:06 PM,23292.602,1.342,,
30/11/2021,3:16:07 PM,23293.88,1.278,,
30/11/2021,3:16:09 PM,23295.197,1.317,,
30/11/2021,3:16:10 PM,23296.42,1.223,,
30/11/2021,3:16:11 PM,23297.574,1.154,,
30/11/2021,3:16:12 PM,23298.783,1.209,,
30/11/2021,3:16:14 PM,23300.023,1.24,,
30/11/2021,3:16:15 PM,23301.256,1.233,,
30/11/2021,3:16:16 PM,23302.451,1.195,,
30/11/2021,3:16:17 PM,23303.516,1.065,,
30/11/2021,3:16:18 PM,23304.633,1.117,,
30/11/2021,3:16:19 PM,23305.74,1.107,,
30/11/2021,3:16:20 PM,23306.816,1.076,,
30/11/2021,3:16:21 PM,23307.771,0.955,,
30/11/2021,3:16:22 PM,23308.707,0.936,,
30/11/2021,3:16:23 PM,23309.693,0.986,,
30/11/2021,3:16:24 PM,23310.684,0.991,,
30/11/2021,3:16:25 PM,23311.885,1.201,,
30/11/2021,3:16:27 PM,23313.033,1.148,,
30/11/2021,3:16:28 PM,23314.148,1.115,,
30/11/2021,3:16:29 PM,23315.264,1.116,,
30/11/2021,3:16:30 PM,23316.46,1.196,,
30/11/2021,3:16:31 PM,23317.635,1.175,,
30/11/2021,3:16:32 PM,23318.855,1.22,,
30/11/2021,3:16:34 PM,23320.06,1.205,,
30/11/2021,3:16:35 PM,23321.236,1.176,,
30/11/2021,3:16:36 PM,23322.473,1.237,,
30/11/2021,3:16:37 PM,23323.68,1.207,,
30/11/2021,3:16:38 PM,23324.87,1.19,,
30/11/2021,3:16:40 PM,23326.1,1.23,,
30/11/2021,3:16:41 PM,23327.232,1.132,,
30/11/2021,3:16:42 PM,23328.412,1.18,,
30/11/2021,3:16:43 PM,23329.613,1.201,,
30/11/2021,3:16:44 PM,23330.783,1.17,,
30/11/2021,3:16:46 PM,23332.021,1.238,,
30/11/2021,3:16:47 PM,23333.28,1.259,,
30/11/2021,3:16:48 PM,23334.492,1.212,,
30/11/2021,3:16:49 PM,23335.727,1.235,,
30/11/2021,3:16:50 PM,23336.885,1.158,,
30/11/2021,3:16:52 PM,23338.057,1.172,,
30/11/2021,3:16:53 PM,23339.213,1.156,,
30/11/2021,3:16:54 PM,23340.35,1.137,,
30/11/2021,3:16:55 PM,23341.51,1.16,,
30/11/2021,3:16:56 PM,23342.744,1.234,,
30/11/2021,3:16:57 PM,23343.94,1.196,,
30/11/2021,3:16:59 PM,23345.123,1.183,,
30/11/2021,3:17:00 PM,23346.34,1.217,,
30/11/2021,3:17:01 PM,23347.5,1.16,,
30/11/2021,3:17:02 PM,23348.725,1.225,,
30/11/2021,3:17:03 PM,23349.94,1.215,,
30/11/2021,3:17:05 PM,23351.111,1.171,,
30/11/2021,3:17:06 PM,23352.328,1.217,,
30/11/2021,3:17:07 PM,23353.473,1.145,,
30/11/2021,3:17:08 PM,23354.562,1.089,,
30/11/2021,3:17:09 PM,23355.64,1.078,,
30/11/2021,3:17:10 PM,23356.78,1.14,,
30/11/2021,3:17:11 PM,23357.955,1.175,,
30/11/2021,3:17:13 PM,23359.156,1.201,,
30/11/2021,3:17:14 PM,23360.422,1.266,,
30/11/2021,3:17:15 PM,23361.643,1.221,,
30/11/2021,3:17:16 PM,23362.914,1.271,,
30/11/2021,3:17:18 PM,23364.129,1.215,,
30/11/2021,3:17:19 PM,23365.332,1.203,,
30/11/2021,3:17:20 PM,23366.53,1.198,,
30/11/2021,3:17:21 PM,23367.658,1.128,,
30/11/2021,3:17:22 PM,23368.824,1.166,,
30/11/2021,3:17:23 PM,23369.996,1.172,,
30/11/2021,3:17:25 PM,23371.1,1.104,,
30/11/2021,3:17:26 PM,23372.234,1.134,,
30/11/2021,3:17:27 PM,23373.328,1.094,,
30/11/2021,3:17:28 PM,23374.363,1.035,,
30/11/2021,3:17:29 PM,23375.455,1.092,,
30/11/2021,3:17:30 PM,23376.572,1.117,,
30/11/2021,3:17:31 PM,23377.695,1.123,,
30/11/2021,3:17:32 PM,23378.877,1.182,,
30/11/2021,3:17:34 PM,23380.012,1.135,,
30/11/2021,3:17:35 PM,23381.182,1.17,,
30/11/2021,3:17:36 PM,23382.33,1.148,,
30/11/2021,3:17:37 PM,23383.43,1.1,,
30/11/2021,3:17:38 PM,23384.58,1.15,,
30/11/2021,3:17:39 PM,23385.744,1.164,,
30/11/2021,3:17:40 PM,23386.88,1.136,,
30/11/2021,3:17:42 PM,23388.084,1.204,,
30/11/2021,3:17:43 PM,23389.293,1.209,,
30/11/2021,3:17:44 PM,23390.48,1.187,,
30/11/2021,3:17:45 PM,23391.744,1.264,,
30/11/2021,3:17:46 PM,23392.98,1.236,,
30/11/2021,3:17:48 PM,23394.2,1.22,,
30/11/2021,3:17:49 PM,23395.46,1.26,,
30/11/2021,3:17:50 PM,23396.6,1.14,,
30/11/2021,3:17:51 PM,23397.732,1.132,,
30/11/2021,3:17:52 PM,23398.828,1.096,,
30/11/2021,3:17:53 PM,23399.904,1.076,,
30/11/2021,3:17:55 PM,23401.035,1.131,,
30/11/2021,3:17:56 PM,23402.107,1.072,,
30/11/2021,3:17:57 PM,23403.215,1.108,,
30/11/2021,3:17:58 PM,23404.371,1.156,,
30/11/2021,3:17:59 PM,23405.518,1.147,,
30/11/2021,3:18:00 PM,23406.732,1.214,,
30/11/2021,3:18:01 PM,23407.943,1.211,,
30/11/2021,3:18:03 PM,23409.092,1.149,,
30/11/2021,3:18:04 PM,23410.266,1.174,,
30/11/2021,3:18:05 PM,23411.377,1.111,,
30/11/2021,3:18:06 PM,23412.498,1.121,,
30/11/2021,3:18:07 PM,23413.688,1.19,,
30/11/2021,3:18:08 PM,23414.861,1.173,,
30/11/2021,3:18:10 PM,23416.1,1.239,,
30/11/2021,3:18:11 PM,23417.36,1.26,,
30/11/2021,3:18:12 PM,23418.564,1.204,,
30/11/2021,3:18:13 PM,23419.828,1.264,,
30/11/2021,3:18:15 PM,23421.053,1.225,,
30/11/2021,3:18:16 PM,23422.266,1.213,,
30/11/2021,3:18:17 PM,23423.527,1.261,,
30/11/2021,3:18:18 PM,23424.717,1.19,,
30/11/2021,3:18:19 PM,23425.922,1.205,,
30/11/2021,3:18:21 PM,23427.164,1.242,,
30/11/2021,3:18:22 PM,23428.277,1.113,,
30/11/2021,3:18:23 PM,23429.42,1.143,,
30/11/2021,3:18:24 PM,23430.549,1.129,,
30/11/2021,3:18:25 PM,23431.732,1.183,,
30/11/2021,3:18:27 PM,23433.053,1.321,,
30/11/2021,3:18:28 PM,23434.352,1.299,,
30/11/2021,3:18:29 PM,23435.598,1.246,,
30/11/2021,3:18:30 PM,23436.838,1.24,,
30/11/2021,3:18:32 PM,23438.006,1.168,,
30/11/2021,3:18:33 PM,23439.14,1.134,,
30/11/2021,3:18:34 PM,23440.297,1.157,,
30/11/2021,3:18:35 PM,23441.46,1.163,,
30/11/2021,3:18:36 PM,23442.576,1.116,,
30/11/2021,3:18:37 PM,23443.775,1.199,,
30/11/2021,3:18:38 PM,23444.988,1.213,,
30/11/2021,3:18:40 PM,23446.156,1.168,,
30/11/2021,3:18:41 PM,23447.38,1.224,,
30/11/2021,3:18:42 PM,23448.615,1.235,,
30/11/2021,3:18:43 PM,23449.8,1.185,,
30/11/2021,3:18:45 PM,23451.068,1.268,,
30/11/2021,3:18:46 PM,23452.324,1.256,,
30/11/2021,3:18:47 PM,23453.535,1.211,,
30/11/2021,3:18:48 PM,23454.838,1.303,,
30/11/2021,3:18:50 PM,23456.129,1.291,,
30/11/2021,3:18:51 PM,23457.36,1.231,,
30/11/2021,3:18:52 PM,23458.643,1.283,,
30/11/2021,3:18:53 PM,23459.928,1.285,,
30/11/2021,3:18:55 PM,23461.145,1.217,,
30/11/2021,3:18:56 PM,23462.424,1.279,,
30/11/2021,3:18:57 PM,23463.668,1.244,,
30/11/2021,3:18:58 PM,23464.871,1.203,,
30/11/2021,3:19:00 PM,23466.174,1.303,,
30/11/2021,3:19:01 PM,23467.47,1.296,,
30/11/2021,3:19:02 PM,23468.703,1.233,,
30/11/2021,3:19:03 PM,23469.967,1.264,,
30/11/2021,3:19:05 PM,23471.168,1.201,,
30/11/2021,3:19:06 PM,23472.352,1.184,,
30/11/2021,3:19:07 PM,23473.62,1.268,,
30/11/2021,3:19:08 PM,23474.855,1.235,,
30/11/2021,3:19:10 PM,23476.057,1.202,,
30/11/2021,3:19:11 PM,23477.309,1.252,,
30/11/2021,3:19:12 PM,23478.568,1.259,,
30/11/2021,3:19:13 PM,23479.744,1.176,,
30/11/2021,3:19:14 PM,23480.992,1.248,,
30/11/2021,3:19:16 PM,23482.225,1.233,,
30/11/2021,3:19:17 PM,23483.404,1.179,,
30/11/2021,3:19:18 PM,23484.64,1.236,,
30/11/2021,3:19:19 PM,23485.84,1.2,,
30/11/2021,3:19:20 PM,23486.98,1.14,,
30/11/2021,3:19:22 PM,23488.18,1.2,,
30/11/2021,3:19:23 PM,23489.365,1.185,,
30/11/2021,3:19:24 PM,23490.48,1.115,,
30/11/2021,3:19:25 PM,23491.656,1.176,,
30/11/2021,3:19:26 PM,23492.836,1.18,,
30/11/2021,3:19:27 PM,23493.926,1.09,,
30/11/2021,3:19:29 PM,23495.059,1.133,,
30/11/2021,3:19:30 PM,23496.2,1.141,,
30/11/2021,3:19:31 PM,23497.22,1.02,,
30/11/2021,3:19:32 PM,23498.28,1.06,,
30/11/2021,3:19:33 PM,23499.31,1.03,,
30/11/2021,3:19:34 PM,23500.236,0.926,,
30/11/2021,3:19:35 PM,23501.096,0.86,,
30/11/2021,3:19:35 PM,23501.977,0.881,,
30/11/2021,3:19:36 PM,23502.936,0.959,,
30/11/2021,3:19:37 PM,23503.848,0.912,,
30/11/2021,3:19:38 PM,23504.707,0.859,,
30/11/2021,3:19:39 PM,23505.62,0.913,,
30/11/2021,3:19:40 PM,23506.531,0.911,,
30/11/2021,3:19:41 PM,23507.416,0.885,,
30/11/2021,3:19:42 PM,23508.326,0.91,,
30/11/2021,3:19:43 PM,23509.191,0.865,,
30/11/2021,3:19:44 PM,23510.06,0.869,,
30/11/2021,3:19:44 PM,23510.951,0.891,,
30/11/2021,3:19:45 PM,23511.947,0.996,,
30/11/2021,3:19:47 PM,23513.121,1.174,,
30/11/2021,3:19:48 PM,23514.268,1.147,,
30/11/2021,3:19:49 PM,23515.455,1.187,,
30/11/2021,3:19:50 PM,23516.656,1.201,,
30/11/2021,3:19:51 PM,23517.805,1.149,,
30/11/2021,3:19:52 PM,23518.984,1.179,,
30/11/2021,3:19:54 PM,23520.146,1.162,,
30/11/2021,3:19:55 PM,23521.332,1.186,,
30/11/2021,3:19:56 PM,23522.568,1.236,,
30/11/2021,3:19:57 PM,23523.771,1.203,,
30/11/2021,3:19:59 PM,23525.012,1.241,,
30/11/2021,3:20:00 PM,23526.336,1.324,,
30/11/2021,3:20:01 PM,23527.588,1.252,,
30/11/2021,3:20:02 PM,23528.885,1.297,,
30/11/2021,3:20:04 PM,23530.203,1.318,,
30/11/2021,3:20:05 PM,23531.465,1.262,,
30/11/2021,3:20:06 PM,23532.82,1.355,,
30/11/2021,3:20:08 PM,23534.137,1.317,,
30/11/2021,3:20:09 PM,23535.414,1.277,,
30/11/2021,3:20:10 PM,23536.729,1.315,,
30/11/2021,3:20:12 PM,23538,1.271,,
30/11/2021,3:20:13 PM,23539.309,1.309,,
30/11/2021,3:20:14 PM,23540.607,1.298,,
30/11/2021,3:20:15 PM,23541.848,1.241,,
30/11/2021,3:20:17 PM,23543.168,1.32,,
30/11/2021,3:20:18 PM,23544.447,1.279,,
30/11/2021,3:20:19 PM,23545.729,1.282,,
30/11/2021,3:20:21 PM,23547.057,1.328,,
30/11/2021,3:20:22 PM,23548.31,1.253,,
30/11/2021,3:20:23 PM,23549.62,1.31,,
30/11/2021,3:20:24 PM,23550.92,1.3,,
30/11/2021,3:20:26 PM,23552.24,1.32,,
30/11/2021,3:20:27 PM,23553.562,1.322,,
30/11/2021,3:20:28 PM,23554.814,1.252,,
30/11/2021,3:20:30 PM,23556.14,1.326,,
30/11/2021,3:20:31 PM,23557.46,1.32,,
30/11/2021,3:20:32 PM,23558.76,1.3,,
30/11/2021,3:20:34 PM,23560.088,1.328,,
30/11/2021,3:20:35 PM,23561.404,1.316,,
30/11/2021,3:20:36 PM,23562.62,1.216,,
30/11/2021,3:20:37 PM,23563.951,1.331,,
30/11/2021,3:20:39 PM,23565.258,1.307,,
30/11/2021,3:20:40 PM,23566.57,1.312,,
30/11/2021,3:20:41 PM,23567.936,1.366,,
30/11/2021,3:20:43 PM,23569.22,1.284,,
30/11/2021,3:20:44 PM,23570.521,1.301,,
30/11/2021,3:20:45 PM,23571.857,1.336,,
30/11/2021,3:20:47 PM,23573.11,1.253,,
30/11/2021,3:20:48 PM,23574.348,1.238,,
30/11/2021,3:20:49 PM,23575.652,1.304,,
30/11/2021,3:20:50 PM,23576.924,1.272,,
30/11/2021,3:20:52 PM,23578.186,1.262,,
30/11/2021,3:20:53 PM,23579.484,1.298,,
30/11/2021,3:20:54 PM,23580.797,1.313,,
30/11/2021,3:20:56 PM,23582.105,1.308,,
30/11/2021,3:20:57 PM,23583.424,1.319,,
30/11/2021,3:20:58 PM,23584.652,1.228,,
30/11/2021,3:20:59 PM,23585.908,1.256,,
30/11/2021,3:21:01 PM,23587.145,1.237,,
30/11/2021,3:21:02 PM,23588.23,1.085,,
30/11/2021,3:21:03 PM,23589.379,1.149,,
30/11/2021,3:21:04 PM,23590.45,1.071,,
30/11/2021,3:21:05 PM,23591.463,1.013,,
30/11/2021,3:21:06 PM,23592.416,0.953,,
30/11/2021,3:21:07 PM,23593.31,0.894,,
30/11/2021,3:21:08 PM,23594.123,0.813,,
30/11/2021,3:21:08 PM,23594.908,0.785,,
30/11/2021,3:21:09 PM,23595.744,0.836,,
30/11/2021,3:21:10 PM,23596.62,0.876,,
30/11/2021,3:21:11 PM,23597.56,0.94,,
30/11/2021,3:21:12 PM,23598.531,0.971,,
30/11/2021,3:21:13 PM,23599.451,0.92,,
30/11/2021,3:21:14 PM,23600.395,0.944,,
30/11/2021,3:21:15 PM,23601.393,0.998,,
30/11/2021,3:21:16 PM,23602.4,1.007,,
30/11/2021,3:21:17 PM,23603.393,0.993,,
30/11/2021,3:21:18 PM,23604.416,1.023,,
30/11/2021,3:21:19 PM,23605.377,0.961,,
30/11/2021,3:21:20 PM,23606.355,0.978,,
30/11/2021,3:21:21 PM,23607.383,1.028,,
30/11/2021,3:21:22 PM,23608.48,1.097,,
30/11/2021,3:21:23 PM,23609.557,1.077,,
30/11/2021,3:21:24 PM,23610.717,1.16,,
30/11/2021,3:21:25 PM,23611.973,1.256,,
30/11/2021,3:21:27 PM,23613.207,1.234,,
30/11/2021,3:21:28 PM,23614.455,1.248,,
30/11/2021,3:21:29 PM,23615.729,1.274,,
30/11/2021,3:21:30 PM,23616.926,1.197,,
30/11/2021,3:21:32 PM,23618.104,1.178,,
30/11/2021,3:21:33 PM,23619.225,1.121,,
30/11/2021,3:21:34 PM,23620.312,1.087,,
30/11/2021,3:21:35 PM,23621.467,1.155,,
30/11/2021,3:21:36 PM,23622.668,1.201,,
30/11/2021,3:21:37 PM,23623.877,1.209,,
30/11/2021,3:21:39 PM,23625.14,1.263,,
30/11/2021,3:21:40 PM,23626.363,1.223,,
30/11/2021,3:21:41 PM,23627.516,1.153,,
30/11/2021,3:21:42 PM,23628.652,1.136,,
30/11/2021,3:21:43 PM,23629.812,1.16,,
30/11/2021,3:21:45 PM,23631.02,1.208,,
30/11/2021,3:21:46 PM,23632.217,1.197,,
30/11/2021,3:21:47 PM,23633.377,1.16,,
30/11/2021,3:21:48 PM,23634.59,1.213,,
30/11/2021,3:21:49 PM,23635.848,1.258,,
30/11/2021,3:21:51 PM,23637.057,1.209,,
30/11/2021,3:21:52 PM,23638.32,1.263,,
30/11/2021,3:21:53 PM,23639.57,1.25,,
30/11/2021,3:21:54 PM,23640.816,1.246,,
30/11/2021,3:21:56 PM,23642.115,1.299,,
30/11/2021,3:21:57 PM,23643.32,1.205,,
30/11/2021,3:21:58 PM,23644.57,1.25,,
30/11/2021,3:21:59 PM,23645.74,1.17,,
30/11/2021,3:22:00 PM,23646.86,1.12,,
30/11/2021,3:22:02 PM,23648.035,1.175,,
30/11/2021,3:22:03 PM,23649.256,1.221,,
30/11/2021,3:22:04 PM,23650.48,1.224,,
30/11/2021,3:22:05 PM,23651.6,1.12,,
30/11/2021,3:22:06 PM,23652.713,1.113,,
30/11/2021,3:22:07 PM,23653.822,1.109,,
30/11/2021,3:22:08 PM,23654.885,1.063,,
30/11/2021,3:22:09 PM,23655.965,1.08,,
30/11/2021,3:22:11 PM,23657.092,1.127,,
30/11/2021,3:22:12 PM,23658.191,1.099,,
30/11/2021,3:22:13 PM,23659.312,1.121,,
30/11/2021,3:22:15 PM,23661.7,1.104,,
30/11/2021,3:22:16 PM,23662.783,1.083,,
30/11/2021,3:22:17 PM,23663.885,1.102,,
30/11/2021,3:22:18 PM,23664.969,1.084,,
30/11/2021,3:22:20 PM,23666.082,1.113,,
30/11/2021,3:22:21 PM,23667.256,1.174,,
30/11/2021,3:22:22 PM,23668.42,1.164,,
30/11/2021,3:22:23 PM,23669.572,1.152,,
30/11/2021,3:22:24 PM,23670.736,1.164,,
30/11/2021,3:22:25 PM,23671.82,1.084,,
30/11/2021,3:22:26 PM,23672.943,1.123,,
30/11/2021,3:22:28 PM,23674.094,1.151,,
30/11/2021,3:22:29 PM,23675.197,1.103,,
30/11/2021,3:22:30 PM,23676.326,1.129,,
30/11/2021,3:22:31 PM,23677.469,1.143,,
30/11/2021,3:22:32 PM,23678.557,1.088,,
30/11/2021,3:22:33 PM,23679.69,1.133,,
30/11/2021,3:22:34 PM,23680.744,1.054,,
30/11/2021,3:22:35 PM,23681.824,1.08,,
30/11/2021,3:22:36 PM,23682.945,1.121,,
30/11/2021,3:22:38 PM,23684.045,1.1,,
30/11/2021,3:22:39 PM,23685.148,1.103,,
30/11/2021,3:22:40 PM,23686.24,1.092,,
30/11/2021,3:22:41 PM,23687.312,1.072,,
30/11/2021,3:22:42 PM,23688.482,1.17,,
30/11/2021,3:22:43 PM,23689.629,1.147,,
30/11/2021,3:22:44 PM,23690.748,1.119,,
30/11/2021,3:22:45 PM,23691.867,1.119,,
30/11/2021,3:22:46 PM,23692.992,1.125,,
30/11/2021,3:22:48 PM,23694.053,1.061,,
30/11/2021,3:22:49 PM,23695.156,1.103,,
30/11/2021,3:22:50 PM,23696.24,1.084,,
30/11/2021,3:22:51 PM,23697.322,1.082,,
30/11/2021,3:22:52 PM,23698.426,1.104,,
30/11/2021,3:22:53 PM,23699.492,1.066,,
30/11/2021,3:22:54 PM,23700.545,1.053,,
30/11/2021,3:22:55 PM,23701.62,1.075,,
30/11/2021,3:22:56 PM,23702.682,1.062,,
30/11/2021,3:22:57 PM,23703.783,1.101,,
30/11/2021,3:22:58 PM,23704.895,1.112,,
30/11/2021,3:22:59 PM,23705.96,1.065,,
30/11/2021,3:23:00 PM,23706.992,1.032,,
30/11/2021,3:23:02 PM,23708.014,1.022,,
30/11/2021,3:23:02 PM,23708.992,0.978,,
30/11/2021,3:23:03 PM,23709.951,0.959,,
30/11/2021,3:23:05 PM,23711.07,1.119,,
30/11/2021,3:23:06 PM,23712.248,1.178,,
30/11/2021,3:23:07 PM,23713.412,1.164,,
30/11/2021,3:23:08 PM,23714.643,1.231,,
30/11/2021,3:23:09 PM,23715.852,1.209,,
30/11/2021,3:23:11 PM,23717.04,1.188,,
30/11/2021,3:23:12 PM,23718.287,1.247,,
30/11/2021,3:23:13 PM,23719.508,1.221,,
30/11/2021,3:23:14 PM,23720.762,1.254,,
30/11/2021,3:23:16 PM,23722.004,1.242,,
30/11/2021,3:23:17 PM,23723.193,1.189,,
30/11/2021,3:23:18 PM,23724.402,1.209,,
30/11/2021,3:23:19 PM,23725.62,1.218,,
30/11/2021,3:23:20 PM,23726.82,1.2,,
30/11/2021,3:23:22 PM,23728.053,1.233,,
30/11/2021,3:23:23 PM,23729.238,1.185,,
30/11/2021,3:23:24 PM,23730.4,1.162,,
30/11/2021,3:23:25 PM,23731.627,1.227,,
30/11/2021,3:23:26 PM,23732.855,1.228,,
30/11/2021,3:23:28 PM,23734.04,1.185,,
30/11/2021,3:23:29 PM,23735.26,1.22,,
30/11/2021,3:23:30 PM,23736.42,1.16,,
30/11/2021,3:23:31 PM,23737.604,1.184,,
30/11/2021,3:23:32 PM,23738.799,1.195,,
30/11/2021,3:23:33 PM,23739.908,1.109,,
30/11/2021,3:23:35 PM,23741.096,1.188,,
30/11/2021,3:23:36 PM,23742.332,1.236,,
30/11/2021,3:23:37 PM,23743.523,1.191,,
30/11/2021,3:23:38 PM,23744.713,1.19,,
30/11/2021,3:23:39 PM,23745.97,1.257,,
30/11/2021,3:23:41 PM,23747.229,1.259,,
30/11/2021,3:23:42 PM,23748.496,1.267,,
30/11/2021,3:23:43 PM,23749.812,1.316,,
30/11/2021,3:23:45 PM,23751.107,1.295,,
30/11/2021,3:23:46 PM,23752.389,1.282,,
30/11/2021,3:23:47 PM,23753.723,1.334,,
30/11/2021,3:23:48 PM,23754.928,1.205,,
30/11/2021,3:23:50 PM,23756.162,1.234,,
30/11/2021,3:23:51 PM,23757.469,1.307,,
30/11/2021,3:23:52 PM,23758.695,1.226,,
30/11/2021,3:23:53 PM,23759.951,1.256,,
30/11/2021,3:23:55 PM,23761.182,1.231,,
30/11/2021,3:23:56 PM,23762.352,1.17,,
30/11/2021,3:23:57 PM,23763.588,1.236,,
30/11/2021,3:23:58 PM,23764.834,1.246,,
30/11/2021,3:24:00 PM,23766.035,1.201,,
30/11/2021,3:24:01 PM,23767.332,1.297,,
30/11/2021,3:24:02 PM,23768.594,1.262,,
30/11/2021,3:24:03 PM,23769.707,1.113,,
30/11/2021,3:24:04 PM,23770.885,1.178,,
30/11/2021,3:24:06 PM,23772.016,1.131,,
30/11/2021,3:24:07 PM,23773.107,1.091,,
30/11/2021,3:24:08 PM,23774.264,1.157,,
30/11/2021,3:24:09 PM,23775.463,1.199,,
30/11/2021,3:24:10 PM,23776.648,1.185,,
30/11/2021,3:24:11 PM,23777.871,1.223,,
30/11/2021,3:24:13 PM,23779.104,1.233,,
30/11/2021,3:24:14 PM,23780.355,1.251,,
30/11/2021,3:24:15 PM,23781.64,1.285,,
30/11/2021,3:24:16 PM,23782.867,1.227,,
30/11/2021,3:24:18 PM,23784.148,1.281,,
30/11/2021,3:24:19 PM,23785.389,1.241,,
30/11/2021,3:24:20 PM,23786.512,1.123,,
30/11/2021,3:24:21 PM,23787.64,1.128,,
30/11/2021,3:24:22 PM,23788.785,1.145,,
30/11/2021,3:24:23 PM,23789.928,1.143,,
30/11/2021,3:24:25 PM,23791.035,1.107,,
30/11/2021,3:24:26 PM,23792.2,1.165,,
30/11/2021,3:24:27 PM,23793.416,1.216,,
30/11/2021,3:24:28 PM,23794.557,1.141,,
30/11/2021,3:24:29 PM,23795.7,1.143,,
30/11/2021,3:24:30 PM,23796.916,1.216,,
30/11/2021,3:24:32 PM,23798.156,1.24,,
30/11/2021,3:24:33 PM,23799.385,1.229,,
30/11/2021,3:24:34 PM,23800.668,1.283,,
30/11/2021,3:24:35 PM,23801.936,1.268,,
30/11/2021,3:24:37 PM,23803.223,1.287,,
30/11/2021,3:24:38 PM,23804.512,1.289,,
30/11/2021,3:24:39 PM,23805.74,1.228,,
30/11/2021,3:24:41 PM,23807,1.26,,
30/11/2021,3:24:42 PM,23808.283,1.283,,
30/11/2021,3:24:43 PM,23809.516,1.233,,
30/11/2021,3:24:44 PM,23810.824,1.308,,
30/11/2021,3:24:46 PM,23812.111,1.287,,
30/11/2021,3:24:47 PM,23813.35,1.239,,
30/11/2021,3:24:48 PM,23814.629,1.279,,
30/11/2021,3:24:49 PM,23815.832,1.203,,
30/11/2021,3:24:51 PM,23817.033,1.201,,
30/11/2021,3:24:52 PM,23818.32,1.287,,
30/11/2021,3:24:53 PM,23819.48,1.16,,
30/11/2021,3:24:54 PM,23820.707,1.227,,
30/11/2021,3:24:55 PM,23821.955,1.248,,
30/11/2021,3:24:57 PM,23823.164,1.209,,
30/11/2021,3:24:58 PM,23824.465,1.301,,
30/11/2021,3:24:59 PM,23825.705,1.24,,
30/11/2021,3:25:00 PM,23826.9,1.195,,
30/11/2021,3:25:02 PM,23828.164,1.264,,
30/11/2021,3:25:03 PM,23829.406,1.242,,
30/11/2021,3:25:04 PM,23830.648,1.242,,
30/11/2021,3:25:05 PM,23831.92,1.272,,
30/11/2021,3:25:07 PM,23833.133,1.213,,
30/11/2021,3:25:08 PM,23834.352,1.219,,
30/11/2021,3:25:09 PM,23835.566,1.214,,
30/11/2021,3:25:10 PM,23836.713,1.147,,
30/11/2021,3:25:11 PM,23837.908,1.195,,
30/11/2021,3:25:13 PM,23839.055,1.147,,
30/11/2021,3:25:14 PM,23840.266,1.211,,
30/11/2021,3:25:15 PM,23841.49,1.224,,
30/11/2021,3:25:16 PM,23842.668,1.178,,
30/11/2021,3:25:17 PM,23843.908,1.24,,
30/11/2021,3:25:19 PM,23845.17,1.262,,
30/11/2021,3:25:20 PM,23846.389,1.219,,
30/11/2021,3:25:21 PM,23847.68,1.291,,
30/11/2021,3:25:22 PM,23848.93,1.25,,
30/11/2021,3:25:24 PM,23850.137,1.207,,
30/11/2021,3:25:25 PM,23851.38,1.243,,
30/11/2021,3:25:26 PM,23852.553,1.173,,
30/11/2021,3:25:27 PM,23853.756,1.203,,
30/11/2021,3:25:29 PM,23855.031,1.275,,
30/11/2021,3:25:30 PM,23856.236,1.205,,
30/11/2021,3:25:31 PM,23857.45,1.214,,
30/11/2021,3:25:32 PM,23858.707,1.257,,
30/11/2021,3:25:33 PM,23859.912,1.205,,
30/11/2021,3:25:35 PM,23861.115,1.203,,
30/11/2021,3:25:36 PM,23862.328,1.213,,
30/11/2021,3:25:37 PM,23863.564,1.236,,
30/11/2021,3:25:38 PM,23864.824,1.26,,
30/11/2021,3:25:40 PM,23866.027,1.203,,
30/11/2021,3:25:41 PM,23867.11,1.083,,
30/11/2021,3:25:42 PM,23868.309,1.199,,
30/11/2021,3:25:43 PM,23869.523,1.214,,
30/11/2021,3:25:44 PM,23870.705,1.182,,
30/11/2021,3:25:45 PM,23871.969,1.264,,
30/11/2021,3:25:47 PM,23873.207,1.238,,
30/11/2021,3:25:48 PM,23874.453,1.246,,
30/11/2021,3:25:49 PM,23875.752,1.299,,
30/11/2021,3:25:50 PM,23876.996,1.244,,
30/11/2021,3:25:52 PM,23878.252,1.256,,
30/11/2021,3:25:53 PM,23879.535,1.283,,
30/11/2021,3:25:54 PM,23880.768,1.233,,
30/11/2021,3:25:56 PM,23882.016,1.248,,
30/11/2021,3:25:57 PM,23883.268,1.252,,
30/11/2021,3:25:58 PM,23884.432,1.164,,
30/11/2021,3:25:59 PM,23885.703,1.271,,
30/11/2021,3:26:00 PM,23886.89,1.187,,
30/11/2021,3:26:02 PM,23888.068,1.178,,
30/11/2021,3:26:03 PM,23889.234,1.166,,
30/11/2021,3:26:04 PM,23890.477,1.243,,
30/11/2021,3:26:05 PM,23891.768,1.291,,
30/11/2021,3:26:07 PM,23893.027,1.259,,
