seconds,rr,time,date
4837.727,1.169,1:20:38 AM,3/12/2022
4838.886,1.159,1:20:39 AM,3/12/2022
4840.04,1.154,1:20:40 AM,3/12/2022
4841.169,1.129,1:20:41 AM,3/12/2022
4842.4,1.231,1:20:42 AM,3/12/2022
4843.715,1.315,1:20:44 AM,3/12/2022
4844.983,1.268,1:20:45 AM,3/12/2022
4846.284,1.301,1:20:46 AM,3/12/2022
4847.561,1.277,1:20:48 AM,3/12/2022
4848.835,1.274,1:20:49 AM,3/12/2022
4850.093,1.258,1:20:50 AM,3/12/2022
4851.345,1.252,1:20:51 AM,3/12/2022
4852.639,1.294,1:20:53 AM,3/12/2022
4853.915,1.276,1:20:54 AM,3/12/2022
4855.161,1.246,1:20:55 AM,3/12/2022
4856.381,1.22,1:20:56 AM,3/12/2022
4857.525,1.144,1:20:58 AM,3/12/2022
4858.579,1.054,1:20:59 AM,3/12/2022
4859.566,0.987,1:21:00 AM,3/12/2022
4860.613,1.047,1:21:01 AM,3/12/2022
4861.785,1.172,1:21:02 AM,3/12/2022
4863.19,1.405,1:21:03 AM,3/12/2022
4864.576,1.386,1:21:05 AM,3/12/2022
4865.891,1.315,1:21:06 AM,3/12/2022
4867.238,1.347,1:21:07 AM,3/12/2022
4868.562,1.324,1:21:09 AM,3/12/2022
4869.883,1.321,1:21:10 AM,3/12/2022
4871.224,1.341,1:21:11 AM,3/12/2022
4872.538,1.314,1:21:13 AM,3/12/2022
4873.82,1.282,1:21:14 AM,3/12/2022
4875.067,1.247,1:21:15 AM,3/12/2022
4876.253,1.186,1:21:16 AM,3/12/2022
4877.428,1.175,1:21:17 AM,3/12/2022
4878.655,1.227,1:21:19 AM,3/12/2022
4879.919,1.264,1:21:20 AM,3/12/2022
4881.154,1.235,1:21:21 AM,3/12/2022
4882.449,1.295,1:21:22 AM,3/12/2022
4883.722,1.273,1:21:24 AM,3/12/2022
4884.977,1.255,1:21:25 AM,3/12/2022
4886.253,1.276,1:21:26 AM,3/12/2022
4887.48,1.227,1:21:27 AM,3/12/2022
4888.685,1.205,1:21:29 AM,3/12/2022
4889.766,1.081,1:21:30 AM,3/12/2022
4890.756,0.99,1:21:31 AM,3/12/2022
4891.695,0.939,1:21:32 AM,3/12/2022
4892.819,1.124,1:21:33 AM,3/12/2022
4894.152,1.333,1:21:34 AM,3/12/2022
4895.48,1.328,1:21:35 AM,3/12/2022
4896.846,1.366,1:21:37 AM,3/12/2022
4898.17,1.324,1:21:38 AM,3/12/2022
4899.484,1.314,1:21:39 AM,3/12/2022
4900.798,1.314,1:21:41 AM,3/12/2022
4902.075,1.277,1:21:42 AM,3/12/2022
4903.361,1.286,1:21:43 AM,3/12/2022
4904.621,1.26,1:21:45 AM,3/12/2022
4905.861,1.24,1:21:46 AM,3/12/2022
4907.13,1.269,1:21:47 AM,3/12/2022
4908.44,1.31,1:21:48 AM,3/12/2022
4909.744,1.304,1:21:50 AM,3/12/2022
4911.04,1.296,1:21:51 AM,3/12/2022
4912.375,1.335,1:21:52 AM,3/12/2022
4913.728,1.353,1:21:54 AM,3/12/2022
4915.058,1.33,1:21:55 AM,3/12/2022
4916.423,1.365,1:21:56 AM,3/12/2022
4917.721,1.298,1:21:58 AM,3/12/2022
4918.943,1.222,1:21:59 AM,3/12/2022
4920.141,1.198,1:22:00 AM,3/12/2022
4921.331,1.19,1:22:01 AM,3/12/2022
4922.5,1.169,1:22:03 AM,3/12/2022
4923.698,1.198,1:22:04 AM,3/12/2022
4924.887,1.189,1:22:05 AM,3/12/2022
4926.089,1.202,1:22:06 AM,3/12/2022
4927.333,1.244,1:22:07 AM,3/12/2022
4928.672,1.339,1:22:09 AM,3/12/2022
4930.003,1.331,1:22:10 AM,3/12/2022
4931.308,1.305,1:22:11 AM,3/12/2022
4932.624,1.316,1:22:13 AM,3/12/2022
4933.909,1.285,1:22:14 AM,3/12/2022
